name,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,moonphase,conditions,description,icon
NEBRASKA,6/11/95,74.9,51.2,62.8,46.9,60.1,0,0,0,,,,,16.1,323.4,1020.5,29.5,10,,,,,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/12/95,78.2,46.2,63.3,48.7,64,0,0,0,,,,,9.2,2.4,1020,30,10,,,,,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/13/95,80.9,52.1,67.8,54.3,64,0,0,0,,,,,17.2,168.5,1015.4,57.1,10,,,,,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/14/95,87.2,62,74.5,62.1,66.6,0,0,0,,,,,19.7,151.4,1011.8,42.5,10,,,,,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,6/15/95,88.1,69.2,78.4,66.1,67.4,0,0,0,,,,,21.9,138.9,1011.9,70.9,9.7,,,,,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/16/95,92.9,71,80.7,65.2,61,0,0,0,,,,,20.8,178,1014.9,54.6,9.9,,,,,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/17/95,89.9,66.8,79.3,65.1,64.1,0,0,0,,,,,20.8,181.6,1019.4,15,9.1,,,,,0.65,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,6/18/95,87.2,65,77.2,60.8,59.4,0,0,0,,,,,17.2,179.8,1019.7,20,8.4,,,,,0.69,Clear,Partly cloudy throughout the day.,clear-day
NEBRASKA,6/19/95,88.1,62.9,76.7,59.5,58.3,0,0,0,,,,,17.2,177.2,1017.1,18.8,9.6,,,,,0.75,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,6/20/95,91.1,66,78.2,61.4,59.4,0,0,0,,,,,18.3,169.3,1013.8,33.8,9.5,,,,,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,6/21/95,91.1,65.1,78.7,59.4,55.3,0,0,0,,,,,15,151.9,1013.6,32.5,9.4,,,,,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/22/95,91.1,68.1,80.6,63.9,58.4,0,0,0,,,,,13.9,146.5,1013.4,31.2,8.5,,,,,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/23/95,86.1,64.2,75.5,61.6,63.8,0,0,0,,,,,25.2,321.6,1014.8,63.8,9.7,,,,,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/24/95,82.2,68.1,75,59.6,60.3,0,0,0,,,,,20.8,345.4,1012.8,77.1,10,,,,,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/25/95,73.1,66,69.1,59.3,71.2,0,0,0,,,,,21.9,344.1,1011.7,77.6,9.9,,,,,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/26/95,77.1,62.9,69,60.4,75.2,0,0,0,,,,,20.7,344.7,1012.2,74.7,9.6,,,,,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/27/95,86.1,62.9,74.2,57.9,61.1,0,0,0,,,,,13.9,319.4,1011.1,62.2,9.9,,,,,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/28/95,83.9,65.9,74.8,61.8,66.2,0,0,0,,,,,16,328.9,1012,51,9.8,,,,,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/29/95,80,62.9,70.6,52.9,55.3,0,0,0,,,,,18.3,337.8,1017.3,67.6,9.1,,,,,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/30/95,74.9,57.8,65.3,48.4,56.3,0,0,0,,,,,17.2,338,1022,45.5,8.3,,,,,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/1/95,78.2,44.9,63.8,48.3,61.6,0,0,0,,,,,9.1,184.5,1020.7,42,9.8,,,,,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NEBRASKA,7/2/95,75.8,56,66.2,54.7,68,0,0,0,,,,,16.1,173,1014.2,78.3,9.9,,,,,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/3/95,86.1,61.1,73.4,64,74.1,0,0,0,,,,,18.3,172.7,1002.5,67.2,8.5,,,,,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/4/95,79.9,62.9,69.5,63.6,82.6,0.001,100,4.17,rain,,,,18.3,244.4,999.8,78.8,9.6,,,,,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
NEBRASKA,7/5/95,80,62,71.4,60.3,70.4,0.002,100,4.17,rain,,,,19.7,291.2,1008.3,55.5,9.8,,,,,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
NEBRASKA,7/6/95,88.1,59.1,74.3,57.7,60.1,0,0,0,,,,,13.9,306.2,1017.5,15,10,,,,,0.3,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,7/7/95,87.2,62.9,76.4,62.4,63.8,0,0,0,,,,,19.6,96.3,1017.6,30,10,,,,,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/8/95,93.8,65,78.9,66.7,68.8,0,0,0,,,,,16.1,15.4,1013.9,42.5,9.7,,,,,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/9/95,89,68.1,78.6,63.6,62.1,0,0,0,,,,,11.6,0.4,1016.6,20,10,,,,,0.4,Clear,Partly cloudy throughout the day.,clear-day
NEBRASKA,7/10/95,98.9,69.2,83.7,66.6,59.4,0,0,0,,,,,19.6,204.9,1012.4,55,10,,,,,0.44,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,7/11/95,101,70.1,86.1,71.8,66.4,0.001,100,4.17,rain,,,,11.6,121.6,1010.6,25,10,,,,,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
NEBRASKA,7/12/95,107,71.9,89.7,66.8,53.3,0,0,0,,,,,16.1,190.9,1009.3,10,10,,,,,0.5,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,7/13/95,102.8,75.8,89.8,67,49.9,0,0,0,,,,,17.2,186.7,1010.9,3.7,10,,,,,0.54,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,7/14/95,98.9,77.1,88,69.6,56.7,0,0,0,,,,,16.1,180.3,1012.1,36.3,9.3,,,,,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NEBRASKA,7/15/95,89,73.1,81.1,69.3,68.5,0,0,0,,,,,14.9,309.6,1013.2,68,9.9,,,,,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/16/95,89.9,64.2,79.1,64.5,64.5,0,0,0,,,,,11.6,335.2,1015.3,59.2,10,,,,,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/17/95,88.1,61.1,77.1,55.1,49,0,0,0,,,,,13.9,329.1,1017.6,41.6,10,,,,,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/18/95,89,65,77.7,59.7,56.6,0,0,0,,,,,11.6,192.2,1015.8,60,10,,,,,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/19/95,89,69.2,76.4,65.2,69.8,0,0,0,,,,,18.3,182.8,1012.3,80,10,,,,,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/20/95,84.8,66,75.4,62.6,67.4,0,0,0,,,,,11.6,5.9,1012.6,53.4,10,,,,,0.77,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NEBRASKA,7/21/95,92.9,64.1,78.6,66,67.9,0,0,0,,,,,17.2,167.7,1010.3,26.3,9.8,,,,,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/22/95,89.9,66.9,78.9,66.6,67.7,0.078,100,4.17,rain,,,,10.3,27.8,1007,58.4,10,,,,,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
NEBRASKA,7/23/95,89,66,76.6,65.9,72.6,0,0,0,,,,,9.2,304.1,1009.3,64.2,10,,,,,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/24/95,92,65.1,77.8,64.1,65.5,0,0,0,,,,,17.2,144.8,1009.5,56.3,10,,,,,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,7/25/95,89.9,66.9,78.3,64.9,65.1,0.003,100,4.17,rain,,,,22.9,230.3,1009.6,51.3,10,,,,,0.94,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain
NEBRASKA,7/26/95,93.8,64.2,80,64.5,64,0,0,0,,,,,15,157.6,1010.6,22.5,10,,,,,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/27/95,100.1,74.1,85.3,66.7,60,0,0,0,,,,,19.7,261.5,1007.2,27.5,10,,,,,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,7/28/95,100.1,62.9,82.6,61.7,55.2,0,0,0,,,,,15,183.3,1014,2.5,10,,,,,0.04,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,7/29/95,97.1,66.9,82.9,63,54,0,0,0,,,,,16.1,176.6,1017.8,20,10,,,,,0.07,Clear,Partly cloudy throughout the day.,clear-day
NEBRASKA,7/30/95,95.1,70.1,82.9,68.4,64.4,0,0,0,,,,,24.1,175.8,1016,20,10,,,,,0.11,Clear,Partly cloudy throughout the day.,clear-day
NEBRASKA,7/31/95,80,59.1,71,63.9,79,0.001,100,4.17,rain,,,,19.7,357.4,1017.7,67.5,9.5,,,,,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
NEBRASKA,8/1/95,77.1,57,66.8,57.1,73.1,0,0,0,,,,,10.3,25.4,1020,97.9,10,,,,,0.18,Overcast,Cloudy skies throughout the day.,cloudy
NEBRASKA,8/2/95,79.1,65,72.4,66.2,81.4,0,0,0,,,,,13.8,144.5,1016,99.2,8.8,,,,,0.21,Overcast,Cloudy skies throughout the day.,cloudy
NEBRASKA,8/3/95,91.1,68.1,79.3,70.2,76.4,0,0,0,,,,,12.7,184.5,1014.9,65,8.5,,,,,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/4/95,89,66,77.3,68.3,76.4,0.001,100,4.17,rain,,,,9.2,195.8,1015.5,51.2,8.3,,,,,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
NEBRASKA,8/5/95,91.1,66,77.2,67.6,74.6,0.705,100,4.17,rain,,,,20.7,126.5,1010.8,51.6,8.9,,,,,0.32,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
NEBRASKA,8/6/95,89,68.1,77.1,67.4,73.8,0,0,0,,,,,11.6,167.8,1009.4,48.8,10,,,,,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/7/95,95.1,69.2,82.8,73.7,75.7,0,0,0,,,,,16.1,142.6,1008.5,21.3,9.8,,,,,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/8/95,98.9,77.1,87.4,71.9,62.9,0,0,0,,,,,27.7,185.3,1006.1,24.5,9,,,,,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/9/95,89,74.9,80.8,70.3,71.6,0,0,0,,,,,13.8,32.7,1009.8,77.5,9.6,,,,,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/10/95,95.1,73.2,83.5,70.3,67.1,0,0,0,,,,,16.1,167.4,1008,22.5,8.7,,,,,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,8/11/95,98,74.9,85.7,69.3,59.8,0,0,0,,,,,21.9,180,1007.4,3.8,9,,,,,0.53,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/12/95,98,74.9,86.8,70.3,59.3,0,0,0,,,,,25.2,184.3,1007.4,5,10,,,,,0.56,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/13/95,100.1,75.9,87.9,71.8,60.3,0,0,0,,,,,25.2,187.4,1005,25,9.8,,,,,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/14/95,79.1,65.1,70,65.7,86.3,0.198,100,20.83,rain,,,,13.9,353,1011.5,90,7.8,,,,,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
NEBRASKA,8/15/95,75,66.8,71.1,68.4,91,0,0,0,,,,,8,150.3,1011.1,93.4,9,,,,,0.66,Overcast,Cloudy skies throughout the day.,cloudy
NEBRASKA,8/16/95,91.1,70.1,78.2,72.6,84.5,0,0,0,,,,,12.7,156.6,1009.7,75.8,8.6,,,,,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/17/95,95.1,74.1,84.4,74,73,0,0,0,,,,,20.8,163.3,1008.6,26.3,10,,,,,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/18/95,95.1,74.9,84.8,70.7,64.6,0,0,0,,,,,21.9,167.7,1009.6,31.3,10,,,,,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/19/95,80,62.9,73.4,56.3,57.2,0,0,0,,,,,17.2,7.6,1019.7,50.4,10,,,,,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/20/95,86.1,57,71.4,57.1,64.7,0,0,0,,,,,9.2,118.8,1020,31.2,9.9,,,,,0.82,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NEBRASKA,8/21/95,87.2,65,74.9,63.2,69,0,0,0,,,,,13.8,98.9,1020.2,62.5,9.9,,,,,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/22/95,88,69.2,76.3,66.4,72.6,0,0,0,,,,,19.6,142.8,1019.7,65,9.9,,,,,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/23/95,88.1,73.1,80.3,70.2,72,0.003,100,12.5,rain,,,,12.7,139.4,1016.7,71.7,7.2,,,,,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
NEBRASKA,8/24/95,92.9,68.1,80.2,63.6,60.8,0,0,0,,,,,18.3,170.5,1013,15,8.1,,,,,0.95,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/25/95,95.1,61.1,78.4,57.2,52.9,0,0,0,,,,,19.7,165.5,1011.4,1.3,10,,,,,0,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/26/95,93.8,62.9,79.6,55.6,47.3,0,0,0,,,,,9.2,149.1,1013,36.2,9.4,,,,,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/27/95,98.9,68.1,82.9,69.7,68.4,0,0,0,,,,,15,177.2,1013.2,10,7.2,,,,,0.05,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/28/95,98.9,71,84.5,69.6,64.4,0,0,0,,,,,15,179.8,1014.4,11.3,6.4,,,,,0.09,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/29/95,98,71,83.8,64.6,55.6,0,0,0,,,,,20.7,168.4,1013.1,11.4,7.6,,,,,0.13,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/30/95,92.9,71.9,80.5,66.4,63.3,0,0,0,,,,,17.2,196.6,1010.6,75.4,8.7,,,,,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/31/95,71.9,64.2,68.3,62.4,82.1,0,0,0,,,,,13.9,4.5,1017.2,60.8,10,,,,,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/1/95,84.8,61.1,72.6,63.1,74.1,0,0,0,,,,,12.7,126,1018.1,42.9,10,,,,,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/2/95,82.1,65.9,73.6,66.4,79.1,0,0,0,,,,,18.3,144.2,1013.3,69.6,9.6,,,,,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/3/95,87.2,64.1,73.5,67.6,83.8,0,0,0,,,,,12.7,45.9,1014,55.4,5.5,,,,,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/4/95,88.1,62,75.1,66.3,77,0,0,0,,,,,11.6,71.3,1016.2,30,7.4,,,,,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/5/95,83.9,70.1,76.1,69.8,81.6,0,0,0,,,,,18.3,109.5,1016.4,61.7,6.2,,,,,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/6/95,88.1,70.1,78.3,67,70.1,0,0,0,,,,,13.8,224.5,1013.1,62.1,8.8,,,,,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/7/95,71.9,48,59.8,51.6,74.3,0,0,0,,,,,27.7,347.3,1021,87.1,10,,,,,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/8/95,66.8,50.1,56.9,46.3,69.8,0,0,0,,,,,9.2,5,1021.3,60.4,10,,,,,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/9/95,71.9,44.9,56.9,45.1,68.6,0,0,0,,,,,9.2,25.2,1022.1,37,10,,,,,0.52,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,9/10/95,74.9,43.1,60.2,44.9,61.3,0,0,0,,,,,9.2,127.3,1023.5,45,10,,,,,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NEBRASKA,9/11/95,74.9,55.1,64.1,53.1,68.5,0,0,0,,,,,13.8,159.5,1017.5,90.4,10,,,,,0.58,Overcast,Cloudy skies throughout the day.,cloudy
NEBRASKA,9/12/95,80,57.9,67.6,58.5,75.5,0.003,100,8.33,rain,,,,13.8,308.1,1012.3,62.6,9.1,,,,,0.61,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain
NEBRASKA,9/13/95,89,53.9,71.3,56,65.5,0,0,0,,,,,10.3,286,1015.5,30,10,,,,,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/14/95,79.1,57,68.3,49.2,55.4,0,0,0,,,,,9.2,44.1,1022.6,55,10,,,,,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/15/95,87.2,56.1,71.6,58,64,0,0,0,,,,,21.9,173.1,1016.2,27.5,10,,,,,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/16/95,83.9,60.2,71.5,59,68.4,0,0,0,,,,,21.9,309,1013.1,48.8,9.4,,,,,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/17/95,74,47.1,61.7,46.6,61.5,0,0,0,,,,,11.6,105.4,1019.6,33.3,10,,,,,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/18/95,80.9,57,67.7,54.4,63.8,0,0,0,,,,,21.9,139.6,1015,71.3,10,,,,,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/19/95,69.2,48,57.4,52.9,85.1,0.002,100,4.17,rain,,,,26.3,349.2,1016.1,87.1,9.1,,,,,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
NEBRASKA,9/20/95,48.8,38,42.8,38.8,86.4,0,0,0,,,,,20.8,2.2,1026.3,76.2,8.9,,,,,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/21/95,52.1,38,44.8,33,66.7,0,0,0,,,,,20.8,330,1030.8,71.7,9.8,,,,,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/22/95,56.9,26.9,43.2,26.9,57.3,0,0,0,,,,,14.9,206.7,1027.2,22.5,10,,,,,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NEBRASKA,9/23/95,64.1,38.1,51.5,30.9,48.7,0,0,0,,,,,25.2,163.4,1019.6,64.6,10,,,,,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/24/95,69.1,43.1,54,35.3,50.6,0,0,0,,,,,12.8,277.6,1019.4,53.8,9.9,,,,,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/25/95,74,35,54.1,30.1,46,0,0,0,,,,,11.6,256.3,1015.4,30,9.8,,,,,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/26/95,82.1,43.1,62,42.2,54.1,0,0,0,,,,,15,194.6,1010.7,25,10,,,,,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/27/95,83.9,48,63.9,50.8,66.9,0,0,0,,,,,17.2,176.6,1013.2,13.7,9.3,,,,,0.11,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/28/95,84.8,53.9,69.9,58.1,67.3,0,0,0,,,,,18.3,157,1012.8,52.9,10,,,,,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/29/95,83.9,66.8,74.5,65.5,75.1,0.001,100,4.17,rain,,,,24.1,160.1,1003.2,70.5,7.9,,,,,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
NEBRASKA,9/30/95,77.1,57.9,64,56.4,77,0.001,100,4.17,rain,,,,25.3,238.8,1003.9,79.2,10,,,,,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
NEBRASKA,10/1/95,78.2,47.9,61.6,47.1,63.6,0,0,0,,,,,10.3,221.4,1013.8,16.3,10,,,,,0.25,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,10/2/95,68.1,44.9,60.8,49.7,68.1,0.001,100,4.17,rain,,,,19.6,316.1,1013,61.4,9.7,,,,,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
NEBRASKA,10/3/95,71.9,41.1,55.2,41.1,63.8,0,0,0,,,,,9.2,233.7,1012.1,26.2,10,,,,,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NEBRASKA,10/4/95,73.1,53,62.7,43.2,51.8,0,0,0,,,,,27.7,137.9,1002.3,62.9,10,,,,,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,10/5/95,56.1,51.2,53.6,50.7,90.1,0.003,100,8.33,rain,,,,18.3,150,998.9,99.2,8,,,,,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
NEBRASKA,10/6/95,53.9,46.2,50,42.6,76.3,0.002,100,8.33,rain,,,,26.3,322,1012.7,93.3,9.8,,,,,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
NEBRASKA,10/7/95,64.1,34.1,50,38.5,68.2,0,0,0,,,,,9.2,199.9,1017.7,25,10,,,,,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,10/8/95,70,47,57.2,44,62.9,0,0,0,,,,,19.6,182.5,1013,49.2,10,,,,,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,10/9/95,71,37.2,53.3,42,70.6,0,0,0,,,,,11.6,170.2,1016.9,15,9.1,,,,,0.53,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,10/10/95,78.2,39,57.7,42.7,63,0,0,0,,,,,8,137,1018.1,31.7,10,,,,,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,10/11/95,86.1,50.1,66.4,50.3,60,0,0,0,,,,,17.2,193.8,1017.6,12.5,10,,,,,0.6,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,10/12/95,89.9,61.1,74.7,52.8,51.1,0,0,0,,,,,29.9,179.2,1009.5,26.3,10,,,,,0.63,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NEBRASKA,10/13/95,72.8,47.9,58.6,40.6,52.2,0,0,0,,,,,27.7,302.4,1014.3,72.5,10,,,,,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,10/14/95,64.1,41.1,50.6,31.6,50.6,0,0,0,,,,,21.9,298.9,1020,27.5,10,,,,,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,10/15/95,74.9,41.1,56.4,37.5,52.6,0,0,0,,,,,11.6,336.9,1016.5,24.2,10,,,,,0.73,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,10/16/95,79.9,43.1,60.8,41.1,52.3,0,0,0,,,,,19.7,138.9,1014.5,47.1,10,,,,,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NEBRASKA,10/17/95,75.8,50.1,65.3,40.8,42.7,0,0,0,,,,,20.7,302.1,1011.7,66.7,10,,,,,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,10/18/95,78.2,35.9,56.4,41.3,62.2,0,0,0,,,,,16.1,142.3,1013.6,54.2,10,,,,,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,10/19/95,60.2,48.9,55.4,37.2,51.7,0,0,0,,,,,28.8,315.4,1016.3,65.9,10,,,,,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,10/20/95,55.1,38.1,46.6,27.7,48.8,0,0,0,,,,,26.4,310.1,1020.4,35,10,,,,,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,10/21/95,57.8,29.1,42.1,28.2,61.5,0,0,0,,,,,9.2,288.1,1013.1,40,10,,,,,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,10/22/95,71.9,35,52.6,32.2,49.4,0,0,0,,,,,23,74.1,1004.8,41.3,10,,,,,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,10/23/95,53.9,38.1,45.3,36.1,71,0,0,0,,,,,32.2,293.8,1002.1,87.1,9.1,,,,,0,Partially cloudy,Partly cloudy throughout the day.,wind
NEBRASKA,10/24/95,60.2,34.1,45,26.8,52.7,0,0,0,,,,,19.7,250.2,1020.9,33.3,10,,,,,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NEBRASKA,10/25/95,66.8,33.2,46.1,26.9,51.8,0,0,0,,,,,8,317.8,1015.9,21.3,10,,,,,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
